-1.0599249e-01	9.1832074e-02	9.2142938e-02	2.7572196e-01
-1.0675236e-01	9.1425395e-02	9.1733750e-02	2.7316909e-01
-1.0749386e-01	9.1016386e-02	9.1322291e-02	2.7062476e-01
-1.0821723e-01	9.0605100e-02	9.0908625e-02	2.6808897e-01
-1.0892271e-01	9.0191592e-02	9.0492814e-02	2.6556170e-01
-1.0961055e-01	8.9775916e-02	9.0074917e-02	2.6304294e-01
-1.1028097e-01	8.9358123e-02	8.9654997e-02	2.6053269e-01
-1.1093421e-01	8.8938267e-02	8.9233112e-02	2.5803093e-01
-1.1157051e-01	8.8516399e-02	8.8809322e-02	2.5553766e-01
-1.1219009e-01	8.8092570e-02	8.8383685e-02	2.5305286e-01
-1.1279319e-01	8.7666831e-02	8.7956259e-02	2.5057652e-01
-1.1338003e-01	8.7239230e-02	8.7527101e-02	2.4810864e-01
-1.1395082e-01	8.6809819e-02	8.7096268e-02	2.4564921e-01
-1.1450581e-01	8.6378644e-02	8.6663814e-02	2.4319821e-01
-1.1504520e-01	8.5945754e-02	8.6229795e-02	2.4075564e-01
-1.1556921e-01	8.5511196e-02	8.5794263e-02	2.3832149e-01
-1.1607807e-01	8.5075017e-02	8.5357273e-02	2.3589574e-01
-1.1657197e-01	8.4637261e-02	8.4918875e-02	2.3347840e-01
-1.1705115e-01	8.4197975e-02	8.4479122e-02	2.3106945e-01
-1.1751579e-01	8.3757202e-02	8.4038062e-02	2.2866888e-01
-1.1796612e-01	8.3314987e-02	8.3595746e-02	2.2627669e-01
-1.1840233e-01	8.2871372e-02	8.3152221e-02	2.2389286e-01
-1.1882462e-01	8.2426400e-02	8.2707534e-02	2.2151740e-01
-1.1923321e-01	8.1980112e-02	8.2261733e-02	2.1915028e-01
-1.1962828e-01	8.1532550e-02	8.1814861e-02	2.1679152e-01
-1.2001004e-01	8.1083752e-02	8.1366963e-02	2.1444109e-01
-1.2037867e-01	8.0633759e-02	8.0918083e-02	2.1209900e-01
-1.2073437e-01	8.0182610e-02	8.0468262e-02	2.0976523e-01
-1.2107732e-01	7.9730343e-02	8.0017542e-02	2.0743978e-01
-1.2140772e-01	7.9276995e-02	7.9565963e-02	2.0512265e-01
